V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145
3.8818882186762624,1.5194196690233648,36.791990763750285,0.9499769442021533,20.245463464557755,13.534439549438545,9.40171397126905,9.35657347247141,3.272407585414073,3.9947094551040756,1.7041622599832749,6.082720930955761,2.0257721022490878,3.0237927391207498,1.6132419393895476,9.816608529167773,3.9336527785338022,2.662189400498001,3.0228566423682035,6.7831099640746135,3.6842458518614363,1.1256222386177708,0.14058747834075153,7.25705983390601,0.6336231160423429,10.178788070439197,0.7578120126363378,4.355672163770395,1.5496109054861387,1.8481704682144018,0.9264824933296003,5.015528424483743,3.3851610843195448,1.8791804081423478,4.490768533695497,5.5258860626556086,1.5865375694982307,12.129512407816009,1.2601838287511158,2.6912532381353715,0.5051226325311287,4.3260795596292505,4.6367054666155445,1.0625272682152236,0.8137691557379341,0.35608257567005175,0.3607891734188875,0.3725984277181045,1.0290861142215597,2.251539879830802,0.3090006826479319,4.7253235414211865,3.307788760871665,1.173317066921544,1.2339031108366907,15.971259049545495,2.0271360923299615,0.6828258504080267,0.6517225409093887,1.8230411287379507,0.2847587445741865,1.0689773557971236,0.3978578552505135,1.6610867415820925,3.9470729660389026,0.8482521413794615,1.5396476649954913,1.9046765956022609,0.6285477809985948,1.59656286450057,0.5242890728030988,2.0413362560786115,1.1339387212737613,0.24225860214904893,2.52629308933972,0.43886906621978056,0.7546982118392691,1.2098852057252654,3.417944766336511,0.41233443615750137,5.801804511135794,0.4783342832765565,0.16193150081764585,0.7735075697870171,0.5316685797543421,0.2176781295386837,0.441333353957148,3.1530496881987977,1.3211066796982516,0.808677140968344,8.116089384016139,2.9218210650984533,0.17021072101528523,1.3150505248664477,7.566411172713756,0.8896625530220396,6.964360621588013,0.9705585320063277,0.3652159470603996,0.46051259530984684,1.3571491514626661,0.4898305319978306,0.9682751845053589,1.6557018739783071,1.5927240221766032,0.8017345392040972,1.4166348171622563,0.5761405364739729,0.2085280522940662,0.4036626580140042,1.1686518364055958,15.655712632599569,4.377324506941068,1.2587357859515265,0.3182544746466897,0.20484164580012812,0.7479400717682342,1.6695719553243924,1.9599894604070558,11.669511204967735,2.393233641278064,1.4338819675384826,0.17601644479713155,0.3096299937378389,0.2548342519721529,0.36782050693427587,9.782451395131165,5.207120781478099,0.2492723224170905,0.27089343407413236,0.416260464738345,0.6464550290431891,0.2450881485091712,0.4675323252385422,1.980290130056609,1.1733526848315863,0.47253264460242905,2.627358911651802,0.7345606095611289,0.3124590631534745,6.24565338815317,1.2671951875796919,5.305426244444575,3.7303037877360894,1.7800157111370407
3.6132666014645265,1.1050656329847557,33.54416786679093,0.6658593068001464,18.646276934243755,30.089216399778657,11.15388721202585,8.949303374140786,4.603495389980712,5.235484899326949,2.0242871926227677,5.21138353560065,1.9882878545496936,3.298265246179736,2.549421082895971,8.427767473539179,4.884048147474475,2.9738915397374766,3.5444981580331794,6.2480987552071365,2.6533852665588213,0.7687974753837837,0.09794451706043789,5.360146544907422,0.737832657452543,10.499694747734974,1.0180769339556497,4.112383655332233,1.1315492926353894,1.7376450637476437,0.5588984757569074,3.8733273571749254,2.2947713322357455,1.4057125756073063,4.09070124147567,4.447144854322935,1.6265962075770881,11.725471933988851,1.0253676455458227,3.7641416198133046,0.40856379517877484,3.42388320986195,4.2358386684532165,0.7457592333573663,0.6805194646998228,0.4531924080748517,0.4531741343599214,0.3592073869291275,0.9139109446598959,2.457112336129899,0.37695777760481286,4.734130394171988,2.917458974762285,1.212590199308722,0.9611314378504967,12.607285758754417,2.095989257703203,0.4901328717197413,0.6174518050129518,1.382981851527359,0.25327379748275053,0.7751327167679752,0.5733834023835821,1.5727398806372457,3.882390759424559,0.832203890652333,1.3402927542346315,1.7876506276564277,0.7778925423045235,1.3470914824974116,0.6545982012443659,1.8888078902629744,1.0800490462101102,0.19344711377465554,1.781418567550942,0.415169776793898,0.6702133719147315,1.0663839363730965,2.9344023581594176,0.3244141128188388,3.9658267863548597,0.5063773979087909,0.19291593895797648,0.646645672220469,0.5979301464272189,0.16282248354088408,0.38641338171959116,2.090827578506481,1.672524659184725,1.477340113624428,7.652100860662488,2.6127764241086893,0.11339908488197102,1.2653300846035427,7.266672660292649,0.7849709144342385,9.67487726994323,1.0313582371014505,0.3227170227045028,0.4979305920087743,1.3959458664115347,0.362593922014906,0.9996699223086353,1.0889392387256251,2.194154808321839,0.587576320104559,2.3963534011939593,0.6611051048025087,0.33255231216291936,0.4587805268717619,1.8945297812195938,13.244640362862613,4.588394095165366,1.184426194709638,0.3156988320284061,0.21376979239179228,0.6050552187789927,1.7432397948580525,1.789239916929273,10.800036340062976,2.261644327474124,1.4214572785870665,0.13511703717153078,0.2788293552894758,0.4201238835131764,0.3696440839433013,8.968741633010456,5.920483262685121,0.25910446244477464,0.245358660531683,0.3131788466192576,0.5763159032167572,0.29542356105937345,0.3950518081220448,1.455860891524369,1.5882242753029805,0.5894002410296562,1.8142927467663632,0.8248817746194425,0.24156459205669126,5.440958808253842,1.1199123406503524,4.377188924419698,3.7477445380407755,1.9662086934891791
2.5501974884218623,1.8316973281065885,35.141077437334204,1.266434882524743,17.18071335349879,9.342338371166724,8.315593592554313,8.46095386714622,2.5984772167307493,3.7368770608104187,1.738367012418636,6.3118221725583865,2.3206434431719694,3.880194588469977,1.52237359596679,9.777472328668017,3.368651020023364,2.674426315901834,2.556909318148106,7.181222703523531,2.9245300785986266,1.241269860385848,0.15224028255941383,6.608636379373596,0.6029741020377195,11.31212150688138,0.5869781790926393,4.020117842533743,2.0168656046440034,1.9071550117339804,1.2803361466528833,5.727622703304114,6.416216938688619,1.7495468886742347,5.417435073339733,6.628678856045766,1.5870689025901206,17.00022206114055,1.288176155257279,2.447270103683669,0.5658154615543923,4.871993502360379,4.473008297482524,0.826088421506976,0.7955358617144099,0.3280656418117958,0.29333418215106355,0.43437809208135464,1.0058526029151258,1.8204438753182794,0.5180930204284598,4.9422809031747255,3.4328119679391196,0.9851322934123004,1.6711239705047105,17.523211149004137,1.9526166256236572,0.7451655263134369,0.6581899270172579,1.6378421489189687,0.30485722708077856,1.5078347813284356,0.28312118054076263,1.7807769991112719,4.3534933605729735,0.7824404801388797,1.5713015440406215,1.9505472582974537,0.6783072646624325,1.7462960590241594,0.47608525636577975,2.324393788776413,1.174175282274273,0.24275796325714907,3.068595583749027,0.5907428956182995,0.7709597069441472,1.267275285526614,2.0946575892872334,0.5065557487440222,5.9603639289763395,0.4304107012939575,0.1178207242563295,1.0512785455749702,0.6707958679113785,0.20350237613584038,0.4747413449771617,3.5750867049134354,0.8742208042129269,0.8060086245082965,9.71262745316491,2.415402798011711,0.1380914493303169,1.2893285805836114,7.110680747417195,1.0322082115693427,6.399528567995957,0.9184858103126106,0.5292481981377751,0.4868187583969761,1.030311187126033,0.6193463413530922,0.8615549175211573,1.478835641776374,1.6641329697570246,0.5134289776048421,1.2660384768970376,0.5985946938136648,0.19396484537435282,0.4861095070276275,0.8931648768008179,17.75157600954313,3.615064258437176,1.2497907376740247,0.38257265483623876,0.19479706115820888,0.7070290450976335,1.6835467963229787,1.9308073545309574,10.843524504310064,2.566860527411762,1.4784091032086821,0.14444870538005197,0.3239441245788416,0.24345892267656885,0.48428197580888005,10.431997396274454,5.301518443635959,0.19838609832076157,0.2537150504950492,0.4345277062360135,0.5954494781531225,0.2065401320728627,0.4890111301676356,2.150149623181534,1.2975970566807418,0.5803867698687998,2.3745388060509267,0.6171673548078607,0.3296111212428205,6.9310868181611776,1.2241224260217776,5.046446463560257,3.9914441477401765,1.4762417399965586
3.4865473145033845,1.6116756637819964,35.53061113771662,1.045583879845967,18.288368886419768,16.085168358774126,9.599325771360341,8.650793971407944,3.489266306772781,4.095276608739131,1.7494725717794513,6.019129452643714,2.2202171359180056,3.3048541865317445,1.8562113556588902,9.66137696846952,4.013469977586853,2.8989235310372212,2.8558188185311835,6.982066304813634,3.1532721952671094,1.1200856444519873,0.13584430140081222,6.684004025558063,0.6546567705118762,9.87132201165794,0.7244223644613913,4.256058461458586,1.478448059324041,1.8041979883149493,1.011215806791421,4.982560927763212,3.863180834518073,1.7842637041530773,4.752024327994155,5.617087506725438,1.6697281426495227,13.034387885359363,1.2291656295035867,2.835673180173405,0.5620963792228941,4.396868629049335,4.518609822697863,0.8643693892841021,0.7667206111161999,0.3678898076900769,0.3813575083384697,0.39372670089332606,1.0566821999119689,2.0442526555294,0.38018579880905007,4.706055692698548,3.2821295464877784,1.1042614670654067,1.2177122562021727,16.142938545478117,1.9746884868063639,0.6883827555502358,0.7064338592656424,1.6799767636289225,0.2957509274375387,1.0600222261125485,0.4100819989788836,1.7009875401197494,3.9960331908834883,0.8512288977225456,1.490911487782769,1.8971838483928778,0.6719865840776231,1.6398846759488348,0.5344810881088851,2.1761111901955537,1.166608092172941,0.2502332947162753,2.535079218632588,0.4616397626158777,0.7351697167226376,1.1837862344257775,2.803746464555823,0.41325208438453576,5.71021536319026,0.4831181702366505,0.14692024126557526,0.9209108179386116,0.6076216484647295,0.20355210983233105,0.44440928987537226,3.2845607808088837,1.273407002610965,0.9368743381552993,8.382200027559639,2.694573712164442,0.1351058055656918,1.3476523359239303,7.496418507659555,0.9003006515830303,7.376595160106712,0.9683978271735603,0.3968044054503035,0.4905960161078357,1.2803256576026079,0.5070796781148624,0.9815907474237238,1.424579174829381,1.7759543381588128,0.6448860763866548,1.6197789769547442,0.5975562970064134,0.23224065013407474,0.4457941660263791,1.2843211138528199,16.41878015664434,4.041235579854821,1.2732482991547853,0.34817676434438694,0.20362483538079126,0.6993541310162145,1.7227309527506873,1.938825115247101,11.559674624546073,2.421221378216161,1.4952003160246239,0.1535065454627792,0.3220957794605816,0.3080920976651657,0.395666048866951,9.780389091999085,5.433970017556442,0.22339885396814066,0.2622915106369715,0.42103891857709735,0.6614836078213094,0.23229462115512997,0.4858193619232545,1.9796648513194004,1.2958496640267383,0.5255278951000552,2.2856625180462022,0.7256786643307895,0.3197869843998061,6.108726550579987,1.1812500522217995,5.020106581218144,3.7661826104293596,1.7374473254432288
5.5714997169077405,1.3972226559950645,36.33733426976066,1.0916026032113795,20.341848879756345,12.766287095442674,9.538807287611052,10.422324368994511,3.5777445218626807,4.103829903018508,1.9105391423881097,5.966486675266784,1.7871266656035605,2.7929901739524343,1.551288643600759,11.425943988394403,3.067018374772195,2.6066683672862614,2.8334415895912386,7.457435711376197,4.19801520861605,1.0695405571717924,0.19128250091391505,7.249386346301756,0.5871893251095791,9.193909499040778,0.8391253444419284,4.504328181595459,1.4940375594241444,1.8397273391144107,0.9066200482053787,5.039539990661548,2.9574293500316333,1.9063095270755441,4.386678469063959,5.196050949023509,1.584370648757507,11.038200177341338,1.2472801321432965,2.5899066053330375,0.5293964742396845,4.939683295306718,4.664210524676362,1.1127889730470804,0.8414330215848669,0.3535563006154853,0.41982094171992146,0.3535027372682873,1.1999711952142675,2.0308270538600808,0.28045285946380727,4.747721753569675,3.292140432726129,1.16613934666803,1.2018419863827647,15.794266820990346,2.033147239548298,0.7033296544606833,0.6863013095805062,2.0438134216138897,0.2798373341094736,0.9263719058728214,0.41728308350446147,1.5541820438466465,4.162584801727696,0.835890998873444,1.7025837381746105,1.9621174911882706,0.6066967526193738,1.7043930655576045,0.4947641504675707,2.0370747132372657,1.014300557483716,0.3228824055781308,2.2200272433841426,0.3833692418462779,0.7623502382401822,1.174460021291778,4.063530948560304,0.438107945945906,5.709491603380396,0.4960900250550491,0.162436997006431,0.6971592806013442,0.548758697035869,0.23572869830855797,0.4706349816144146,3.671497767814621,1.6443574170986346,0.7413965268529376,7.955913928193398,3.286533877905395,0.1710310569095048,1.4351008848104807,8.060721733331116,0.9807040803368394,7.087506374844018,0.9955991651581181,0.3072181575370407,0.4906140290284793,1.3231643088697553,0.5227365922272224,0.9938134264883806,1.5671358364265247,1.3997651643872986,1.020602455780388,1.4489293777734227,0.5914388911078647,0.18469598087574984,0.3706199735687371,1.2629738635858925,13.785367277954505,4.136277365656806,1.3828272322961566,0.30590103245169764,0.19077164020813453,0.787625592448127,1.7924110867017438,2.0003736351895065,12.187707746040928,2.2806001136345624,1.299381695668013,0.17925446716651058,0.3753007830027254,0.29569431907634125,0.3422905100294116,9.506034718901594,5.096010249792657,0.24601020705513957,0.27589957195847176,0.4393253414095822,0.7461723649091752,0.2515274677111136,0.4888801326023709,1.8469379617092192,1.1280657602298736,0.4565650711762284,2.668198579044269,0.7739857574467471,0.30769555033724777,6.194422179484535,1.267260651957196,5.666769114647492,3.674053078482048,1.8389344186548986
3.01603367843041,1.819799096260501,36.54530119052748,1.1182020900844385,18.318436733202745,11.08697635694287,8.36425389255138,7.443253762900846,2.9643548202549708,3.4608517519868855,1.4574517647473886,6.286771937594094,2.9326543685869146,3.223910355940328,1.6893937224038036,9.299401673402617,4.433910221527548,3.315734525925036,2.5061487453701408,6.871100845020816,3.030728987497794,1.3088447124592224,0.12985383181935084,7.089308889095589,0.6017094404078599,9.141042744185157,0.5547283173797432,4.163653974872888,1.5090242017058526,1.916845564000413,1.2169654052952927,5.64975596039354,4.553349899070816,1.8464525550408242,5.040298563429788,6.329073099568268,1.7308119012453351,14.203567028338815,1.2561800404097434,2.5183919238336494,0.6745733216185232,4.28174796770104,4.755142766120544,0.8529505842163049,0.7409950094924654,0.3536504099324308,0.3589322461253484,0.429453098845851,0.9989437625654244,1.721194542902299,0.391516484304216,4.426535468663055,3.477460402009141,1.067704050513555,1.2791066885372862,17.814148643965915,1.9074571879463043,0.7756839167291103,0.7243850829232185,1.7284008817948298,0.3246937895136777,1.1509357712937331,0.3390888062092774,1.7850157994842841,3.608557862302163,0.9389816657609174,1.4476860021193425,1.8555209413888576,0.6238425364350862,1.9075203543502217,0.480981329319987,2.3341306783830578,1.3172548767506729,0.19715276121356065,3.115663866133223,0.5060012350188453,0.7518146334079939,1.16979655854381,2.538934698556171,0.4051989612278524,5.808772336335373,0.4399187304425884,0.1258671746726303,1.180677748901162,0.609478069633922,0.21004857299512433,0.4418002095777183,3.2836754217953508,0.982759828230588,0.7318454253481845,8.578838217199191,2.629626470541126,0.11719346812273897,1.284547103405137,7.265423466934438,0.8937108896430237,5.912684317135662,0.9038802700794851,0.46486632917130544,0.44820148053853814,1.3283649501685941,0.5787313215643318,0.998811418775056,1.4782773090048136,1.750066552837275,0.6057023778547823,1.1545396080042858,0.5527410738588223,0.19569002113081538,0.4486449948742534,0.999030913351097,20.7370377406652,4.060382408820443,1.2365664261243947,0.3586280659213921,0.2147671321896811,0.707704319096007,1.6161955239825145,1.921245085150262,11.522067100295924,2.7021250937747334,1.7286787857712176,0.16416098552730812,0.2885743944965289,0.2516984959389847,0.41739903561958913,10.041773719598739,5.184812094223048,0.21683756418491917,0.25360530347737276,0.4672867617380463,0.5788334913025587,0.1911880676839713,0.5567467247655122,2.4164512617687404,1.230943737213906,0.4911379067236758,2.3724362543779733,0.668900416477931,0.356559401706172,6.294929676950809,1.1747278780741388,5.102637858216568,3.7793706702690466,1.5655907467648178
3.59953770312307,0.8832269196519008,31.92817183110788,0.6143771516658059,19.026182044884095,31.362968801158658,11.492373353902373,9.183126933206697,5.048696515025987,5.353301084211251,2.4465839482673077,5.38115900100553,1.957940801073148,3.49128947696075,2.6060343316754935,8.208167948494173,4.9591165593195266,2.8178705721343786,3.5924755896365004,6.270708159767231,2.5797677076146557,0.6367516196216977,0.10008191486270415,5.134412067041876,0.7429632283707337,10.879585910179484,1.0714759638673785,4.09374620024926,1.217136429028052,1.7390250209951228,0.47842921944797634,3.794529423732033,2.31085229826701,1.3134653077434408,4.1453260824510885,4.308630822099055,1.5708915029158244,11.818897009613137,0.9630286888381318,3.904330400111431,0.3935684910772462,3.5536586359163853,4.1723529791148835,0.7186192783209859,0.6793255768246443,0.4659481187984018,0.4716877410163534,0.3595243774128416,0.882851890374922,2.5031431412605185,0.40955824583358136,4.834022670560694,2.9102446135458178,1.1925396760020512,1.052897749296569,12.12710831255343,2.2123135834448915,0.4633456978815114,0.5861349691868699,1.439193717950126,0.23683700543901276,0.7401702836383702,0.5843643584304216,1.717239046216391,4.098374204337886,0.8404629977244776,1.3740707472929614,1.8119167478351415,0.818704702363971,1.2448260925496253,0.6666842241396844,1.9282814731907316,1.042363739966686,0.20004943602244712,1.6786973678068784,0.4338269063536348,0.6760794786725061,1.0407986764779846,3.00106861361149,0.32991380681897364,3.7122793111043864,0.5066440551870538,0.20055215781252528,0.6761402281967686,0.609268846045385,0.15970105447732963,0.3707063698313873,2.088124645187886,1.7028845780690507,1.5339274516928738,7.821379640020643,2.586146219352625,0.12307394730251418,1.2514571281032971,7.231089421572712,0.7980965249819768,10.098527062095997,1.0574084911212627,0.3294921781094571,0.5012475250973297,1.3526233038039184,0.3568758398400589,0.9820147471200407,1.0182914625645458,2.1651893807563765,0.5664131342058132,2.5596312362045266,0.6929645644777062,0.34194357798475405,0.48551396667607427,1.9633541826855847,12.336763261451813,4.609750347502014,1.135969680638185,0.30768018283519916,0.21976196801296627,0.6038366198956213,1.7700866877454389,1.7133067792061492,10.516542931157726,2.5130070435474954,1.3592038089005496,0.12864247700845355,0.270860670283533,0.46155228047608576,0.3814402823629892,8.884901346477038,5.9147469613277215,0.2599819138737497,0.2502106483039678,0.29783972711131934,0.5574523001607313,0.29946268882323196,0.36514102099080803,1.31736807157777,1.7029396715102232,0.5864103465178959,1.7478358648436674,0.8144702595985496,0.21474578786168247,5.349094169834942,1.0849171806944549,4.374137296864866,3.8750139690575724,1.9771413012264443
2.7904026163448474,1.608259901243118,35.16430069707667,1.1419910272514704,17.12703132421239,7.335702893260454,8.694840577090025,8.67181854656763,2.3631203248265535,3.6618585338662983,1.8880283669955762,8.277410175602226,1.9860577081704818,3.944880135792934,1.2595172173549813,10.160790943644383,6.0616985960262735,2.473426623391564,2.8648142216440835,7.8460450908144415,3.23679865542933,1.1889352167032752,0.17221113900127194,8.323689316840323,0.6679480172572171,9.470974233296339,0.5648624566484616,4.75325781880669,1.598996048738327,1.5807118929498274,1.3190432740748073,5.832055601874109,5.090652711749504,2.2339487681387014,5.901249908193565,5.962355036456967,1.6175898217150035,13.06027588321084,1.3276006666746412,2.271936840354458,0.7603954085618221,4.988631585257605,4.536973745609832,0.9838830944039595,0.8005921997069801,0.35801980741546885,0.2658763261411137,0.3351718427415239,1.0362611374455526,2.4726242579320976,0.4965018699527173,5.216896396714637,3.755370064960352,0.9550588989906498,1.4128754183796421,18.80193738275963,1.9593453202312245,0.7190771133693493,0.6316932887170891,1.9476303068732446,0.30410442158830026,1.249605644263864,0.3587265130520046,2.588497592591277,4.458858309292261,1.130715133117229,1.7727862430424677,2.1140163750633834,0.6415302617088369,1.5044168351061955,0.44937798591092537,2.0523317384218336,1.2424511129491669,0.30632719512626383,2.734390275270973,0.5850370802520392,0.7766761633944033,1.2549011498055862,2.2650202693941646,0.4940789686541034,7.360556203541342,0.5487326946940201,0.12330984808011236,0.7193504549239195,0.7476296945003691,0.2008331995360433,0.4543212944306726,4.25637831155228,0.971993520959015,0.6245798133529002,9.287576592781386,2.5695771148136006,0.1751701991891059,1.4281504272823209,6.970748862403045,0.862406169723784,6.022426612747962,0.9021215147614348,0.6075631613084536,0.4810907164502545,1.0724314615458024,0.6909222930947863,0.8395896205439229,1.6375487358051115,1.4984613639704856,0.6876972895702183,1.2772469118469603,0.5752783607744271,0.21484100970151068,0.7214818452441218,0.8878986603888667,15.806736844921142,3.5356076974074226,1.1894765454376148,0.36330955999337194,0.18522191891191608,0.7071031878721139,1.793510568783404,1.9829021407828018,12.376728779212986,3.142442150260923,1.6267935279387047,0.15002926059867577,0.3236250836329458,0.2114529916662992,0.36457989453095674,10.601874187997115,4.944305935477547,0.18921553236625796,0.2795857436630187,0.471907921742964,0.7417200326825198,0.1897648517469527,0.42940289047923297,2.498672022460647,1.1261624197236333,0.5080470297485268,2.4961058715379463,0.6114067403253539,0.34929241763081464,6.476764752744202,1.302553786741738,5.186399180525476,3.7639329527088146,1.6370868892546748
3.3669237865590413,1.5566327509098412,33.564109852266085,1.2170796660904493,18.097388636928248,10.333918716487538,9.21808429135051,10.336105501523038,2.9716330963317237,4.329788897655124,2.8337300788244444,6.87083175030739,1.819751106391658,3.8760799757179774,1.4005173584726864,10.94789099485464,3.3036896266252618,2.0736287627073686,2.7331024871765988,8.072224659427588,3.4138930015745865,1.0191571079290336,0.17863694525273802,6.668389408475392,0.6358953714921645,10.384051017651563,0.6892092849089656,4.439806991858829,1.8722326130672573,1.5659469048210704,1.20514218359628,5.261410746124824,5.867988625863843,1.761322738964796,5.344016800944245,5.784748644652339,1.416699173067337,13.565113981479382,1.2005710918118548,2.47156143853644,0.6246111825979479,6.495100209698842,4.28447918408463,0.9426190104024204,0.8576644188867552,0.32706666620000874,0.3123800379836453,0.35217132642877674,1.1526258578579285,2.005723431909545,0.41244348965495686,4.8884865429527,3.4965472990596465,0.9916943164918107,1.4435509553678063,16.915726379068346,2.2583163581972054,0.7600985288477895,0.6975982326076945,1.8784450934828756,0.26527849664432546,1.3024575229552438,0.36190727039324944,1.98827407764071,5.941938154015961,0.8868147661437203,1.8288892476538383,2.150902288944355,0.6685685443364863,1.3758985661194185,0.4607493032549012,1.988775722730726,1.1060019668322492,0.43040233541573536,2.491070633447541,0.5536851865593383,0.7650995437677753,1.137580202062738,3.249107886555046,0.5577719758531609,5.69767541050701,0.5096863287946871,0.14109211764992913,0.7003146956740284,0.6824488153018655,0.20380715362426605,0.45612904066260135,3.871474983415474,1.4556808738074967,0.9115017751796556,9.300517689136447,2.596695199085854,0.19009895296841361,1.4337862946725424,7.626651593572282,1.1333240110167715,7.5865073174227575,0.9625214850291535,0.41034615516177464,0.5514754074071583,1.019482906577278,0.5948135960275731,0.8461602536531079,1.3517606307032977,1.418407240774284,0.5987440964361121,1.7386449526189531,0.6448818845402128,0.2231710950886898,0.5931607809306789,1.1681987962776434,13.330019473002695,3.634828170257783,1.3276820562136389,0.332293284455517,0.18012131514867954,0.7350917458680336,1.7960014308820673,1.9756796083631132,11.756899672956603,3.0883514217757253,1.3205690862022263,0.14987058045488563,0.3786282559857702,0.28465628018177214,0.3899026988070095,10.095257032597349,5.058218434189583,0.20395873958135036,0.3302340129352685,0.4169861661058108,0.6788451262510136,0.22959435088681127,0.44233471798733975,1.799645478716323,1.3476350886125994,0.5838103613177436,2.55029537596856,0.6346449034474894,0.29286173869955184,6.863821723971573,1.3337373068439713,5.4957508744327725,3.800353175269094,1.682277327665212
3.27929382703497,1.5327279809828975,34.01356270430724,1.0125166507391443,18.27623102715475,12.315352584214397,10.432235099625924,7.856751834946783,5.298979611761012,3.608958223115776,2.192793313199251,6.023408807721059,2.695728859605672,3.2900906974809447,1.8785693331270192,8.879101961604718,3.416354026900839,2.774506386415323,2.762818265655127,6.703333947345254,3.1491293201671,1.0499056370591924,0.10936258174407637,7.086293576865097,0.597411633555886,11.203732206814852,0.5797364986195003,3.9708836316900147,1.7958084656191144,2.1522311499197495,0.9522051598410984,5.236005086189073,3.7735507749402615,1.9215289815276666,4.706426028934837,6.005170343112466,1.5990131080854295,12.742057617041619,1.2433262227182151,2.763587376349126,0.5891457884335786,4.455296474764745,4.768076937280223,0.766792264547205,0.7726729608124999,0.30499528419820815,0.5048489854858449,0.5937936253085118,1.031903234661503,2.134647968620709,0.31648334240017495,5.170744362182642,3.3806139739945342,1.073480681404547,1.5421131405685995,16.797193639814033,2.0103234115319806,0.7141229669365238,0.6809339650085564,1.7696420665251844,0.3006574630309149,1.207142395679078,0.3361329708359032,1.8649523308855946,3.307909965362339,0.850262084826674,1.4623373709406942,1.824151286484975,0.7386490246909236,1.7013753554647155,0.5498630924385177,3.1670479809032344,1.1118969119797872,0.19176008840495062,2.911534151510455,0.4481548240687257,0.792366600693899,1.3263853943868282,2.5769163818631218,0.39684874967050193,6.250839678910512,0.43395385966098693,0.11909241239040172,2.1245309414200015,0.5464245353879361,0.2624572082750904,0.42060752237672766,3.394284542368562,0.8967708948645609,0.6713480553735186,8.204408856611193,2.584081474221582,0.16633969734751933,1.3485033439628846,7.776835911406386,1.0144171683337668,6.834958549348401,0.9693855406138611,0.3771333198584775,0.43716048184676537,1.2696864759115398,0.5162769096452088,0.9734418042900915,1.6869208510044997,1.6157146410413246,0.5939457245396937,1.3429290758881252,0.5989393454499694,0.2003368905018196,0.37218743670443516,1.0622082881532136,18.84677988973326,3.9518139109690558,1.1674169479852818,0.36891085300519383,0.20751012994316004,0.7539468913611961,1.6812291271085509,1.777929492981192,11.07065378856741,2.7310222486074096,1.403554060388786,0.13714423508436765,0.2637333206395556,0.4241057117342468,0.4424536370111301,10.347047382100405,5.985637613190935,0.21177956413735938,0.2662430000781753,0.4857565736357684,0.7148948939944095,0.20036474063223664,0.4827431292894028,2.0171874268160677,1.4469413306167993,0.4462111194553841,2.383222976481544,0.6931868188369932,0.3377144334765075,6.084792490580267,1.2120882204168868,4.942704825577081,4.101588627867439,1.5695462049835402
